customer_id,plan_type,contract_type,payment_method,tenure_months,auto_renew,discount_percent,annual_revenue,monthly_charges
C00336,Starter,Annual,Invoice,49,False,0,1401.4314891051945,116.78595742543287
C00337,Professional,Annual,Invoice,51,False,0,5798.673692392047,483.22280769933724
C00338,Starter,Month-to-Month,Credit Card,35,False,0,1399.0453951801626,116.58711626501355
C00339,Enterprise,Month-to-Month,Invoice,7,False,10,18845.871188417692,1570.4892657014743
C00340,Starter,Annual,Invoice,12,False,10,1022.5662649129436,85.21385540941196
C00341,Starter,Annual,Invoice,14,True,0,1226.1186674186877,102.17655561822397
C00342,Professional,Annual,Credit Card,34,False,10,5227.961709385668,435.66347578213896
C00343,Starter,Annual,Credit Card,58,False,0,1351.854108846323,112.65450907052691
C00344,Starter,Annual,PayPal,39,True,0,1185.7980360499607,98.8165030041634
C00345,Enterprise,2-Year,Invoice,48,True,0,25709.00805797575,2142.4173381646456
C00346,Professional,Month-to-Month,Invoice,9,True,0,5344.788071093953,445.39900592449607
C00347,Starter,Annual,Credit Card,33,False,0,1231.7277402953905,102.64397835794921
C00348,Professional,Month-to-Month,Credit Card,12,True,0,5811.729599084307,484.31079992369223
C00349,Enterprise,Annual,Invoice,34,True,20,17277.20256290239,1439.7668802418657
C00350,Starter,Annual,PayPal,27,False,0,1255.9866922366257,104.66555768638547
C00351,Professional,Annual,PayPal,22,True,10,6135.579353330866,511.29827944423886
C00352,Starter,Month-to-Month,Invoice,18,False,0,1128.5689295316545,94.04741079430454
C00353,Enterprise,Annual,PayPal,46,False,0,25014.665420882855,2084.555451740238
C00354,Professional,Month-to-Month,PayPal,44,False,10,5283.848346318793,440.3206955265661
C00355,Professional,Month-to-Month,Invoice,18,True,0,6064.296748524529,505.35806237704406
C00356,Enterprise,Month-to-Month,PayPal,37,False,10,23414.10024941118,1951.1750207842651
C00357,Starter,Annual,Credit Card,7,True,0,1373.0140870315283,114.41784058596069
C00358,Starter,Month-to-Month,Invoice,4,True,20,1079.2202222991389,89.93501852492824
C00359,Starter,Month-to-Month,Credit Card,45,True,0,1110.0506862292964,92.50422385244137
C00360,Starter,Month-to-Month,Invoice,16,True,0,1038.6856214726938,86.55713512272449
C00361,Professional,Month-to-Month,Credit Card,22,False,0,4793.160930815996,399.43007756799966
C00362,Professional,Month-to-Month,PayPal,48,True,10,5741.832094107466,478.48600784228887
C00363,Starter,Month-to-Month,Credit Card,51,False,0,1136.844678926464,94.73705657720534
C00364,Starter,Annual,Credit Card,36,True,20,1061.982680170439,88.49855668086991
C00365,Professional,Annual,Credit Card,20,True,0,5379.2017979709135,448.26681649757614
C00366,Starter,Month-to-Month,Credit Card,31,True,0,1253.5440839152984,104.46200699294154
C00367,Starter,Annual,Credit Card,52,True,0,987.5695187458973,82.29745989549144
C00368,Professional,Month-to-Month,Invoice,33,False,0,6302.780033063765,525.2316694219804
C00369,Starter,Month-to-Month,Credit Card,13,False,0,1246.955941720642,103.91299514338682
C00370,Enterprise,Annual,Credit Card,52,True,0,21361.12824656671,1780.094020547226
C00371,Starter,Annual,Invoice,20,False,10,1100.76212262127,91.73017688510583
C00372,Professional,2-Year,Invoice,54,True,0,7241.606367212499,603.4671972677082
C00373,Professional,Month-to-Month,PayPal,41,True,0,6412.811164794037,534.4009303995031
C00374,Starter,Annual,Credit Card,42,True,0,1554.6192640818617,129.55160534015513
C00375,Starter,Annual,Credit Card,38,True,20,974.7085745891717,81.22571454909765
C00376,Starter,Annual,PayPal,22,False,0,1269.376982830891,105.78141523590757
C00377,Starter,2-Year,Credit Card,39,True,0,1142.8580291004628,95.23816909170523
C00378,Starter,Month-to-Month,PayPal,23,True,0,1229.5551503777408,102.46292919814506
C00379,Professional,Month-to-Month,Invoice,48,True,10,4872.8935690678745,406.07446408898954
C00380,Professional,Annual,Credit Card,49,True,20,5234.66560033987,436.22213336165584
C00381,Professional,Month-to-Month,Credit Card,56,True,20,4413.325795793523,367.7771496494602
C00382,Starter,Annual,Invoice,33,True,20,1119.956966995854,93.32974724965449
C00383,Professional,Month-to-Month,Credit Card,41,False,0,5192.305906162181,432.6921588468484
C00384,Starter,Annual,Invoice,30,True,0,1163.4218907874297,96.9518242322858
C00385,Enterprise,Month-to-Month,Invoice,14,True,0,23402.64265416166,1950.2202211801384
C00386,Enterprise,Month-to-Month,PayPal,47,True,0,21316.80507040584,1776.4004225338201
C00387,Professional,2-Year,Invoice,36,True,0,6140.777632008011,511.7314693340009
C00388,Professional,Month-to-Month,PayPal,57,False,0,5679.93879382831,473.3282328190258
C00389,Starter,Month-to-Month,Invoice,8,True,0,1368.512026595053,114.04266888292108
C00390,Starter,Month-to-Month,PayPal,57,True,0,1102.5371813229178,91.87809844357649
C00391,Professional,Annual,PayPal,47,True,0,6252.602789459139,521.0502324549283
C00392,Starter,Annual,PayPal,22,False,0,1189.6811220710954,99.14009350592461
C00393,Starter,Annual,PayPal,57,False,10,1056.9602354626315,88.08001962188597
C00394,Professional,Annual,Credit Card,4,True,0,6054.887378339302,504.5739481949418
C00395,Professional,Month-to-Month,Invoice,51,True,20,5139.954085762772,428.32950714689764
C00396,Starter,Month-to-Month,Invoice,35,True,0,973.5219730171104,81.1268310847592
C00397,Starter,Month-to-Month,Invoice,8,False,0,1205.7152701108573,100.47627250923811
C00398,Starter,Annual,Invoice,34,True,0,1100.9058929090688,91.7421577424224
C00399,Professional,Annual,PayPal,22,True,0,5550.11262436165,462.5093853634708
C00400,Starter,Month-to-Month,Credit Card,25,True,10,1106.3082044805979,92.19235037338315
C00401,Enterprise,Month-to-Month,Invoice,25,True,0,26640.036172475,2220.003014372917
C00402,Professional,Month-to-Month,Invoice,40,True,10,6237.609607415723,519.800800617977
C00403,Starter,Month-to-Month,Invoice,40,True,0,1130.1815514933937,94.18179595778281
C00404,Starter,Month-to-Month,PayPal,17,True,0,858.1564041966636,71.5130336830553
C00405,Professional,Month-to-Month,Invoice,16,True,0,6042.123034911815,503.5102529093179
C00406,Enterprise,Month-to-Month,Invoice,48,True,0,19636.477101145967,1636.373091762164
C00407,Starter,Annual,Credit Card,48,True,0,1252.9567770423291,104.41306475352742
C00408,Professional,Month-to-Month,PayPal,59,True,0,5460.510990260478,455.0425825217065
C00409,Starter,Annual,Credit Card,39,False,10,1116.9734631723613,93.08112193103011
C00410,Starter,Annual,Invoice,15,True,0,1097.5966743444349,91.4663895287029
C00411,Enterprise,Annual,PayPal,17,True,0,21205.633421591072,1767.1361184659227
C00412,Starter,Month-to-Month,Invoice,57,False,20,850.5845413629803,70.8820451135817
C00413,Professional,Annual,Invoice,35,True,0,6238.203374187125,519.8502811822603
C00414,Starter,Month-to-Month,PayPal,33,True,0,1041.3804344862258,86.78170287385215
C00415,Professional,Month-to-Month,Credit Card,40,True,0,6327.564263520386,527.2970219600321
C00416,Professional,2-Year,PayPal,39,True,10,6359.711263396346,529.9759386163622
C00417,Enterprise,Annual,PayPal,18,True,0,28010.503974130283,2334.208664510857
C00418,Starter,Month-to-Month,Credit Card,30,True,0,1008.4234862844229,84.0352905237019
C00419,Starter,Annual,PayPal,23,False,20,830.6684509441035,69.22237091200863
C00420,Professional,Month-to-Month,Credit Card,37,False,10,5659.863389782409,471.65528248186746
C00421,Starter,Annual,Credit Card,47,True,0,1071.8075705575034,89.31729754645862
C00422,Professional,Annual,PayPal,7,False,10,5734.141867241906,477.8451556034922
C00423,Professional,Month-to-Month,PayPal,10,True,10,4476.444170167944,373.037014180662
C00424,Starter,Month-to-Month,Credit Card,16,True,0,1191.4145924793606,99.28454937328006
C00425,Professional,Annual,Credit Card,28,True,0,6566.467301911993,547.2056084926661
C00426,Professional,Annual,Credit Card,23,True,10,4561.921438487125,380.16011987392704
C00427,Enterprise,Annual,Credit Card,34,True,0,23719.409277050174,1976.617439754181
C00428,Starter,Annual,Credit Card,18,True,0,1184.357563892859,98.69646365773825
C00429,Starter,Annual,PayPal,47,True,10,1145.4939869938057,95.45783224948381
C00430,Starter,Month-to-Month,Invoice,23,False,10,1007.7646603366193,83.98038836138494
C00431,Starter,Annual,PayPal,51,True,0,1028.6346936724306,85.71955780603588
C00432,Starter,Month-to-Month,Invoice,20,True,0,897.088168559163,74.75734737993025
C00433,Enterprise,Annual,Credit Card,31,True,0,27180.5042700117,2265.0420225009752
C00434,Starter,2-Year,PayPal,14,True,0,1300.1828573499674,108.34857144583061
C00435,Starter,Annual,Invoice,23,False,20,957.6590276937704,79.80491897448087
C00436,Starter,Annual,Credit Card,2,False,0,1193.8621250423262,99.48851042019385
C00437,Starter,Month-to-Month,PayPal,29,False,0,1251.0256176313926,104.25213480261606
C00438,Starter,Annual,Invoice,50,False,20,1052.7232937820522,87.72694114850435
C00439,Professional,Month-to-Month,PayPal,9,True,0,4789.6936504527175,399.1411375377265
C00440,Starter,Annual,Invoice,59,True,0,986.4115962791365,82.2009663565947
C00441,Starter,Month-to-Month,PayPal,33,True,0,968.897010849455,80.74141757078792
C00442,Starter,Month-to-Month,PayPal,48,False,0,1158.4841537759553,96.54034614799627
C00443,Professional,Month-to-Month,Invoice,44,True,0,6109.161497544425,509.09679146203547
C00444,Starter,Month-to-Month,PayPal,12,True,0,1321.5040819275869,110.12534016063223
C00445,Starter,Annual,PayPal,19,True,0,850.6996707695645,70.89163923079704
C00446,Enterprise,Annual,Credit Card,42,True,10,18710.4444708972,1559.2037059081001
C00447,Starter,Annual,Invoice,20,True,0,1215.679616696421,101.30663472470174
C00448,Professional,Month-to-Month,PayPal,37,False,0,6152.766096615314,512.7305080512762
C00449,Enterprise,Month-to-Month,Invoice,31,True,0,23520.7984159527,1960.066534662725
C00450,Starter,Annual,PayPal,35,False,0,1064.9802578738106,88.74835482281755
C00451,Professional,Month-to-Month,Invoice,41,False,0,5580.200329399968,465.016694116664
C00452,Enterprise,Annual,Invoice,21,False,20,18936.99127141098,1578.0826059509152
C00453,Starter,Month-to-Month,Credit Card,55,False,0,993.9891976535583,82.83243313779653
C00454,Enterprise,Annual,Credit Card,47,True,0,21952.273658260216,1829.3561381883512
C00455,Starter,Annual,Invoice,46,False,0,1034.2961310633152,86.19134425527626
C00456,Starter,Annual,PayPal,43,True,0,1260.2406541122418,105.02005450935349
C00457,Professional,Annual,Invoice,13,False,10,4906.238493749535,408.8532078124613
C00458,Enterprise,Annual,PayPal,39,True,20,16690.032102679346,1390.8360085566121
C00459,Professional,Annual,Invoice,27,True,0,5689.511314841081,474.12594290342344
C00460,Starter,Annual,Credit Card,25,True,10,1161.2931493488734,96.77442911240611
C00461,Professional,Month-to-Month,Credit Card,2,True,0,5986.208782066055,498.85073183883793
C00462,Professional,Annual,PayPal,35,False,0,6661.291863763406,555.1076553136171
C00463,Starter,Annual,Invoice,52,False,10,1182.4771298010699,98.53976081675582
C00464,Enterprise,Annual,PayPal,8,True,0,22200.268668952773,1850.0223890793977
C00465,Starter,Annual,Credit Card,33,True,0,1216.1567886149705,101.34639905124754
C00466,Starter,Month-to-Month,Invoice,25,False,0,1331.728634293966,110.97738619116383
C00467,Starter,2-Year,Credit Card,21,True,0,1142.0646471738348,95.1720539311529
C00468,Starter,Month-to-Month,Credit Card,36,False,0,1228.8187501135624,102.40156250946353
C00469,Professional,2-Year,Invoice,13,True,10,4913.000123881036,409.4166769900864
C00470,Starter,Month-to-Month,PayPal,56,True,0,1172.939607146184,97.744967262182
C00471,Professional,Month-to-Month,Invoice,46,False,0,5845.161080108569,487.09675667571406
C00472,Starter,Annual,Credit Card,9,True,0,1275.264080232016,106.27200668600135
C00473,Starter,2-Year,Credit Card,35,True,0,1153.9825880859694,96.16521567383079
C00474,Professional,Annual,Credit Card,46,False,10,5516.364328158012,459.697027346501
C00475,Starter,Annual,Credit Card,36,False,20,996.5899184795932,83.04915987329943
C00476,Professional,Month-to-Month,PayPal,49,False,20,4421.247615749201,368.4373013124334
C00477,Professional,Month-to-Month,Invoice,47,True,0,5758.508859084556,479.87573825704635
C00478,Professional,Annual,Invoice,44,True,20,5022.267231562957,418.52226929691307
C00479,Professional,Annual,PayPal,46,True,0,7103.085564077144,591.9237970064287
C00480,Professional,Annual,PayPal,51,True,0,5245.66034245143,437.13836187095245
C00481,Enterprise,Annual,Credit Card,10,False,10,22734.722560300448,1894.5602133583707
C00482,Starter,Annual,Invoice,5,True,0,1345.6926397174916,112.14105330979096
C00483,Professional,Annual,Invoice,31,True,0,6057.3524795507265,504.7793732958939
C00484,Starter,Annual,Invoice,24,False,20,873.2977465426314,72.77481221188596
C00485,Starter,2-Year,PayPal,32,False,10,1074.3376262049148,89.52813551707624
C00486,Starter,Annual,Credit Card,49,True,0,1083.9329118358032,90.3277426529836
C00487,Enterprise,Annual,Credit Card,49,True,10,20513.93316245725,1709.4944302047709
C00488,Professional,Annual,Invoice,3,False,10,5608.101943411995,467.3418286176663
C00489,Starter,Month-to-Month,Credit Card,16,True,20,954.1906049216949,79.51588374347457
C00490,Starter,Month-to-Month,PayPal,57,False,0,1223.5211127845864,101.96009273204886
C00491,Enterprise,Month-to-Month,PayPal,41,False,10,19074.405867978105,1589.5338223315086
C00492,Starter,Month-to-Month,Invoice,49,True,10,1014.0169739511745,84.5014144959312
C00493,Starter,Month-to-Month,Credit Card,20,True,0,1273.5631639657765,106.13026366381472
C00494,Enterprise,Annual,PayPal,44,True,0,19980.32552747653,1665.0271272897107
C00495,Professional,Annual,PayPal,24,True,0,5204.203940883492,433.683661740291
C00496,Starter,Month-to-Month,PayPal,34,True,0,1163.3296951535035,96.94414126279196
C00497,Starter,Annual,PayPal,52,False,20,910.3241092722807,75.86034243935673
C00498,Enterprise,Annual,Credit Card,48,False,0,25846.62745084865,2153.885620904054
C00499,Enterprise,Month-to-Month,PayPal,23,True,0,18252.547216622977,1521.0456013852481
C00500,Starter,Month-to-Month,PayPal,55,False,10,1071.0914459873425,89.2576204989452
C00501,Starter,Annual,Credit Card,53,True,0,1364.5147121383054,113.70955934485879
C00502,Starter,Annual,Invoice,55,False,0,1239.241482993924,103.270123582827
C00503,Professional,Annual,Invoice,38,True,0,5079.788499955298,423.3157083296082
C00504,Professional,Annual,PayPal,2,True,0,7456.542179978292,621.378514998191
C00505,Starter,Month-to-Month,Invoice,41,True,20,907.5015645323467,75.62513037769556
C00506,Professional,Annual,Credit Card,5,True,10,4085.5416982813067,340.4618081901089
C00507,Professional,Annual,PayPal,18,True,0,6487.2290677527135,540.6024223127262
C00508,Professional,Annual,Credit Card,54,False,20,4412.055219892433,367.67126832436946
C00509,Enterprise,Month-to-Month,Invoice,58,True,0,28490.677980276985,2374.223165023082
C00510,Starter,Annual,Invoice,53,False,0,1286.5980717266652,107.2165059772221
C00511,Starter,Month-to-Month,PayPal,50,True,0,1455.730719505318,121.31089329210982
C00512,Professional,Annual,Invoice,29,True,20,4294.3791042158755,357.86492535132294
C00513,Professional,Annual,PayPal,10,True,0,6766.793266172954,563.8994388477462
C00514,Starter,Annual,PayPal,42,False,0,1102.4118337333075,91.86765281110895
C00515,Professional,Annual,Credit Card,55,True,0,6206.138104574978,517.1781753812481
C00516,Starter,Month-to-Month,Invoice,42,True,0,1220.688427928326,101.72403566069384
C00517,Starter,Annual,Invoice,50,False,20,1093.1758387325826,91.09798656104856
C00518,Starter,Month-to-Month,PayPal,16,True,0,1297.1863275059104,108.09886062549253
C00519,Enterprise,Month-to-Month,PayPal,23,True,10,20595.872269784624,1716.3226891487186
C00520,Professional,Month-to-Month,PayPal,30,True,0,6653.191306653496,554.4326088877914
C00521,Starter,Annual,PayPal,6,True,10,1070.0668247489655,89.17223539574712
C00522,Enterprise,Month-to-Month,Credit Card,44,True,10,23098.087997561077,1924.840666463423
C00523,Professional,Month-to-Month,Invoice,36,False,0,6177.39416608425,514.7828471736875
C00524,Professional,Annual,Credit Card,20,False,0,5872.124653007443,489.3437210839536
C00525,Starter,2-Year,Invoice,16,True,20,832.9332817095004,69.41110680912503
C00526,Starter,Annual,Credit Card,28,True,10,1101.963182772071,91.83026523100591
C00527,Professional,2-Year,PayPal,54,True,0,5594.989955940433,466.2491629950361
C00528,Professional,Annual,Credit Card,57,True,0,5261.926605549858,438.49388379582155
C00529,Professional,Annual,Credit Card,26,True,10,5848.450034852824,487.3708362377353
C00530,Professional,Annual,PayPal,22,True,0,5621.481329756034,468.4567774796695
C00531,Professional,Month-to-Month,PayPal,54,True,0,4916.8538743749605,409.73782286458004
C00532,Starter,Month-to-Month,Invoice,11,True,20,960.2148667377155,80.0179055614763
C00533,Professional,Month-to-Month,Invoice,1,False,20,4727.032421732378,393.91936847769813
C00534,Starter,Month-to-Month,Credit Card,5,False,10,1073.331231189726,89.44426926581049
C00535,Starter,Annual,Credit Card,49,True,0,1192.4517752345919,99.37098126954932
C00536,Starter,Annual,Credit Card,43,False,20,863.4232514840389,71.9519376236699
C00537,Professional,Month-to-Month,PayPal,46,True,0,5760.411977681949,480.03433147349574
C00538,Enterprise,2-Year,Invoice,41,True,0,26494.227086321676,2207.852257193473
C00539,Starter,Annual,Credit Card,42,False,0,1302.5963722080671,108.5496976840056
C00540,Starter,Annual,Invoice,36,False,10,1041.8206632724907,86.8183886060409
C00541,Starter,2-Year,Invoice,2,True,0,1270.2205603373443,105.85171336144536
