customer_id,country,industry,company_size,acquisition_channel
C00676,India,Technology,51-200,Event
C00677,USA,Manufacturing,1000+,Organic Search
C00678,USA,Healthcare,1000+,Event
C00679,India,Retail,201-500,Referral
C00680,Australia,Healthcare,1000+,Direct
C00681,France,Technology,501-1000,Direct
C00682,USA,Retail,11-50,Event
C00683,USA,Education,501-1000,Organic Search
C00684,Germany,Finance,1-10,Paid Ads
C00685,India,Manufacturing,1000+,Direct
C00686,Canada,Healthcare,1000+,Paid Ads
C00687,Canada,Technology,201-500,Direct
C00688,USA,,11-50,Organic Search
C00689,France,Manufacturing,1000+,Organic Search
C00690,USA,Finance,201-500,Direct
C00691,USA,Manufacturing,201-500,Event
C00692,UK,Education,11-50,Organic Search
C00693,UK,Retail,501-1000,Organic Search
C00694,USA,Finance,501-1000,Referral
C00695,USA,Finance,501-1000,Organic Search
C00696,Canada,Finance,51-200,Referral
C00697,USA,Retail,501-1000,Organic Search
C00698,Canada,Technology,11-50,Organic Search
C00699,USA,Manufacturing,51-200,Event
C00700,UK,Education,501-1000,Event
C00701,UK,Finance,51-200,Organic Search
C00702,USA,Retail,11-50,Direct
C00703,USA,,501-1000,Direct
C00704,USA,Manufacturing,1-10,Organic Search
C00705,USA,Retail,1000+,Direct
C00706,India,Education,11-50,Organic Search
C00707,USA,Education,201-500,Event
C00708,France,Manufacturing,201-500,Paid Ads
C00709,USA,Finance,11-50,Referral
C00710,Germany,Education,201-500,Direct
C00711,France,Technology,11-50,Direct
C00712,Canada,Retail,1-10,Event
C00713,UK,Technology,11-50,Direct
C00714,UK,Finance,501-1000,Organic Search
C00715,USA,Technology,501-1000,Organic Search
C00716,India,Technology,51-200,Paid Ads
C00717,France,Healthcare,201-500,Paid Ads
C00718,India,Technology,1000+,Paid Ads
C00719,USA,Manufacturing,201-500,Organic Search
C00720,Germany,Retail,11-50,Paid Ads
C00721,India,Healthcare,1000+,Paid Ads
C00722,USA,Retail,1000+,Organic Search
C00723,USA,Retail,201-500,Event
C00724,Germany,Finance,1000+,Direct
C00725,Canada,Finance,1000+,Referral
C00726,France,Healthcare,501-1000,Organic Search
C00727,USA,,1-10,Organic Search
C00728,France,Finance,11-50,Referral
C00729,USA,Finance,201-500,Referral
C00730,USA,Finance,501-1000,Paid Ads
C00731,USA,Retail,51-200,Referral
C00732,France,Healthcare,1000+,Direct
C00733,Germany,Retail,1000+,Direct
C00734,UK,Manufacturing,201-500,Direct
C00735,USA,Retail,1-10,Direct
C00736,Australia,Manufacturing,1-10,Direct
C00737,USA,Technology,201-500,Paid Ads
C00738,France,Technology,201-500,Organic Search
C00739,UK,Manufacturing,501-1000,Referral
C00740,USA,Manufacturing,201-500,Organic Search
C00741,UK,Retail,51-200,Referral
C00742,USA,Manufacturing,501-1000,Paid Ads
C00743,Germany,Healthcare,1000+,Paid Ads
C00744,UK,Technology,1000+,Event
C00745,USA,Technology,1000+,Event
C00746,Australia,Education,1000+,Paid Ads
C00747,USA,Manufacturing,11-50,Paid Ads
C00748,UK,Finance,51-200,Referral
C00749,India,Finance,501-1000,Paid Ads
C00750,Canada,Manufacturing,501-1000,Organic Search
C00751,USA,Healthcare,1000+,Referral
C00752,India,Finance,1-10,Paid Ads
C00753,Canada,Education,501-1000,Referral
C00754,USA,Manufacturing,51-200,Referral
C00755,USA,Healthcare,201-500,Direct
C00756,France,Healthcare,51-200,Event
C00757,Canada,Retail,1000+,Referral
C00758,UK,Healthcare,1000+,Referral
C00759,Australia,Finance,11-50,Direct
C00760,France,Finance,501-1000,Paid Ads
C00761,USA,Manufacturing,501-1000,Referral
C00762,USA,Manufacturing,501-1000,Direct
C00763,USA,Healthcare,1000+,Organic Search
C00764,Germany,Education,501-1000,Direct
C00765,USA,Technology,1-10,Event
C00766,Canada,Retail,1-10,Event
C00767,France,Technology,201-500,Paid Ads
C00768,Australia,Healthcare,501-1000,Paid Ads
C00769,USA,Healthcare,11-50,Event
C00770,France,Technology,201-500,Event
C00771,USA,Retail,1000+,Referral
C00772,France,Technology,501-1000,Event
C00773,USA,Manufacturing,1-10,Paid Ads
C00774,USA,Finance,11-50,Event
C00775,France,Education,201-500,Paid Ads
C00776,USA,,11-50,Organic Search
C00777,USA,Finance,501-1000,Event
C00778,Germany,Education,51-200,Paid Ads
C00779,Germany,Education,11-50,Direct
C00780,Canada,Education,11-50,Referral
C00781,Germany,Healthcare,1000+,Paid Ads
C00782,UK,,1-10,Event
C00783,USA,Retail,501-1000,Event
C00784,USA,Technology,11-50,Organic Search
C00785,USA,Retail,501-1000,Direct
C00786,India,Technology,1-10,Paid Ads
C00787,Canada,,1000+,Direct
C00788,UK,Manufacturing,501-1000,Organic Search
C00789,UK,Technology,1-10,Referral
C00790,India,Retail,1-10,Direct
C00791,USA,Technology,201-500,Organic Search
C00792,Canada,Education,1000+,Paid Ads
C00793,UK,Healthcare,1000+,Referral
C00794,Canada,Manufacturing,501-1000,Event
C00795,USA,Healthcare,51-200,Organic Search
C00796,Australia,Education,201-500,Event
C00797,India,Education,1000+,Referral
C00798,Canada,Manufacturing,1-10,Organic Search
C00799,Germany,Manufacturing,1000+,Organic Search
C00800,India,Education,51-200,Referral
C00801,Germany,Finance,11-50,Paid Ads
C00802,USA,Healthcare,11-50,Organic Search
C00803,Canada,Healthcare,1000+,Referral
C00804,Canada,Finance,1000+,Direct
C00805,UK,Retail,201-500,Event
C00806,Germany,Healthcare,1000+,Organic Search
C00807,India,Technology,51-200,Direct
C00808,India,Education,1000+,Organic Search
C00809,UK,Education,501-1000,Paid Ads
C00810,USA,Finance,51-200,Referral
C00811,India,Healthcare,201-500,Organic Search
C00812,France,Retail,501-1000,Referral
C00813,USA,Healthcare,501-1000,Organic Search
C00814,India,Education,11-50,Paid Ads
C00815,Australia,Manufacturing,51-200,Paid Ads
C00816,UK,Technology,501-1000,Direct
C00817,Canada,Finance,201-500,Paid Ads
C00818,USA,Manufacturing,11-50,Referral
C00819,USA,Retail,501-1000,Paid Ads
C00820,USA,Manufacturing,51-200,Organic Search
C00821,France,Manufacturing,11-50,Paid Ads
C00822,USA,Retail,51-200,Referral
C00823,USA,Manufacturing,51-200,Organic Search
C00824,USA,Finance,51-200,Direct
C00825,UK,Education,11-50,Direct
C00826,India,Healthcare,501-1000,Direct
C00827,USA,Manufacturing,1000+,Organic Search
C00828,USA,Finance,1-10,Direct
C00829,Germany,Healthcare,501-1000,Paid Ads
C00830,UK,Healthcare,11-50,Organic Search
C00831,USA,Manufacturing,1-10,Organic Search
C00832,UK,Finance,1-10,Organic Search
C00833,USA,Education,1-10,Event
C00834,USA,Manufacturing,1000+,Referral
C00835,UK,Retail,201-500,Event
C00836,UK,Healthcare,11-50,Event
C00837,India,Manufacturing,1000+,Event
C00838,USA,Healthcare,1000+,Referral
C00839,Canada,Finance,201-500,Event
C00840,Canada,Technology,1-10,Direct
C00841,USA,Manufacturing,201-500,Organic Search
C00842,Germany,Education,201-500,Organic Search
C00843,USA,Manufacturing,1000+,Paid Ads
C00844,India,Healthcare,11-50,Direct
C00845,USA,Finance,51-200,Referral
C00846,UK,Retail,201-500,Organic Search
C00847,USA,,201-500,Event
C00848,India,Finance,1-10,Paid Ads
C00849,UK,Manufacturing,1-10,Paid Ads
C00850,Canada,Retail,1000+,Organic Search
C00851,USA,Finance,1-10,Direct
C00852,Germany,Technology,501-1000,Paid Ads
C00853,USA,,201-500,Organic Search
C00854,Australia,Healthcare,1-10,Direct
C00855,USA,Finance,11-50,Organic Search
C00856,USA,Finance,501-1000,Organic Search
C00857,USA,Technology,1000+,Direct
C00858,UK,Manufacturing,51-200,Direct
C00859,Canada,Education,201-500,Direct
C00860,USA,Education,201-500,Organic Search
C00861,France,Healthcare,11-50,Paid Ads
C00862,UK,Finance,51-200,Referral
C00863,UK,Retail,51-200,Referral
C00864,UK,Finance,1000+,Organic Search
C00865,UK,,1000+,Organic Search
C00866,Canada,Finance,501-1000,Paid Ads
C00867,USA,,201-500,Direct
C00868,USA,Finance,1-10,Organic Search
C00869,Australia,Finance,1000+,Event
C00870,India,Retail,11-50,Direct
C00871,USA,Technology,11-50,Organic Search
C00872,USA,Technology,11-50,Event
C00873,Canada,Finance,1000+,Paid Ads
C00874,UK,Education,1000+,Event
C00875,USA,Retail,11-50,Organic Search
C00876,USA,Finance,1000+,Referral
C00877,Germany,Finance,1-10,Organic Search
C00878,Germany,Healthcare,1-10,Referral
C00879,USA,Healthcare,501-1000,Paid Ads
C00880,USA,,201-500,Paid Ads
C00881,USA,Retail,1-10,Direct
C00882,Germany,Manufacturing,501-1000,Direct
C00883,USA,Healthcare,51-200,Referral
C00884,USA,Manufacturing,201-500,Referral
C00885,France,Technology,1-10,Paid Ads
C00886,USA,Healthcare,51-200,Event
C00887,Germany,Healthcare,501-1000,Referral
C00888,USA,Retail,1-10,Referral
C00889,USA,Education,1-10,Event
C00890,USA,,1000+,Direct
C00891,Germany,Healthcare,51-200,Direct
C00892,Australia,Healthcare,1-10,Referral
C00893,France,Retail,11-50,Direct
C00894,USA,Retail,1000+,Direct
C00895,Germany,Education,1000+,Direct
C00896,USA,Manufacturing,1-10,Paid Ads
C00897,USA,Technology,1000+,Organic Search
C00898,Australia,Education,201-500,Referral
C00899,USA,Technology,51-200,Referral
C00900,USA,Finance,201-500,Paid Ads
C00901,USA,Healthcare,501-1000,Organic Search
C00902,USA,Manufacturing,201-500,Organic Search
C00903,USA,Education,11-50,Paid Ads
C00904,Canada,Healthcare,1000+,Event
C00905,UK,Manufacturing,1000+,Event
C00906,Australia,,11-50,Organic Search
C00907,France,Manufacturing,1000+,Event
C00908,USA,Healthcare,201-500,Event
C00909,USA,Education,501-1000,Event
C00910,USA,Retail,1-10,Organic Search
C00911,Canada,Healthcare,11-50,Event
C00912,USA,Manufacturing,201-500,Referral
C00913,Canada,Education,201-500,Organic Search
C00914,UK,Finance,201-500,Paid Ads
C00915,Canada,Technology,1-10,Event
C00916,UK,Manufacturing,51-200,Direct
C00917,USA,,1000+,Organic Search
C00918,India,Retail,1000+,Paid Ads
C00919,France,Manufacturing,501-1000,Referral
C00920,USA,Finance,51-200,Paid Ads
C00921,Australia,Manufacturing,1000+,Event
C00922,UK,Healthcare,501-1000,Direct
C00923,Australia,,501-1000,Event
C00924,France,Finance,201-500,Paid Ads
C00925,UK,Education,11-50,Organic Search
C00926,USA,Healthcare,201-500,Direct
C00927,USA,Healthcare,1-10,Direct
C00928,UK,Education,1000+,Paid Ads
C00929,Canada,Finance,501-1000,Event
C00930,USA,Education,11-50,Paid Ads
C00931,USA,Education,1000+,Direct
C00932,France,Technology,501-1000,Paid Ads
C00933,India,Finance,501-1000,Direct
C00934,UK,Technology,201-500,Event
C00935,USA,Manufacturing,11-50,Organic Search
C00936,USA,Education,11-50,Organic Search
C00937,USA,Manufacturing,1000+,Paid Ads
C00938,India,Finance,501-1000,Direct
C00939,USA,Education,11-50,Organic Search
C00940,Canada,Manufacturing,11-50,Direct
C00941,USA,Retail,1000+,Event
C00942,Canada,Healthcare,201-500,Paid Ads
C00943,Germany,Education,51-200,Direct
C00944,France,Healthcare,1-10,Paid Ads
C00945,USA,Technology,51-200,Direct
C00946,USA,Manufacturing,11-50,Direct
C00947,USA,Technology,501-1000,Event
C00948,India,Education,1-10,Paid Ads
C00949,Australia,Healthcare,1-10,Referral
C00950,Canada,Healthcare,501-1000,Direct
C00951,Canada,Manufacturing,1-10,Direct
C00952,Germany,Education,501-1000,Organic Search
C00953,USA,Retail,1-10,Paid Ads
C00954,India,Retail,1000+,Referral
C00955,UK,Manufacturing,1000+,Event
C00956,USA,Education,51-200,Referral
C00957,UK,Manufacturing,1-10,Event
C00958,USA,Education,201-500,Referral
C00959,USA,Technology,501-1000,Referral
C00960,Germany,Manufacturing,1-10,Paid Ads
C00961,USA,Education,1000+,Organic Search
C00962,Canada,Retail,1000+,Referral
C00963,USA,Education,501-1000,Direct
C00964,USA,Education,201-500,Direct
C00965,USA,Manufacturing,1-10,Direct
C00966,USA,Technology,1-10,Organic Search
C00967,Germany,Technology,201-500,Referral
C00968,USA,Technology,201-500,Event
C00969,Canada,Technology,201-500,Event
C00970,UK,Finance,1000+,Paid Ads
C00971,Germany,Manufacturing,501-1000,Organic Search
C00972,India,Healthcare,201-500,Referral
C00973,Germany,Manufacturing,501-1000,Direct
C00974,USA,Finance,51-200,Organic Search
C00975,USA,Technology,1-10,Organic Search
C00976,USA,Finance,1-10,Referral
C00977,Canada,Retail,11-50,Paid Ads
C00978,USA,Retail,51-200,Paid Ads
C00979,UK,Manufacturing,201-500,Paid Ads
C00980,Canada,Manufacturing,201-500,Direct
C00981,USA,Healthcare,1000+,Direct
C00982,France,Healthcare,51-200,Referral
C00983,USA,Retail,201-500,Paid Ads
C00984,USA,Technology,11-50,Referral
C00985,Germany,Finance,501-1000,Paid Ads
C00986,UK,Healthcare,1-10,Organic Search
C00987,Germany,Education,51-200,Event
C00988,UK,Healthcare,1-10,Event
C00989,USA,Technology,501-1000,Paid Ads
C00990,France,Technology,51-200,Referral
C00991,France,Manufacturing,501-1000,Direct
C00992,Germany,Finance,201-500,Paid Ads
C00993,USA,Technology,201-500,Paid Ads
C00994,Canada,Healthcare,201-500,Direct
C00995,USA,Healthcare,501-1000,Paid Ads
C00996,USA,Retail,501-1000,Organic Search
C00997,India,Technology,501-1000,Direct
C00998,USA,Education,1-10,Organic Search
C00999,India,Manufacturing,501-1000,Event
C01000,UK,Finance,201-500,Direct
C01001,USA,Education,11-50,Direct
C01002,UK,Manufacturing,501-1000,Referral
C01003,Australia,Healthcare,11-50,Referral
C01004,Germany,Education,201-500,Direct
C01005,France,Manufacturing,501-1000,Event
C01006,Germany,Healthcare,1-10,Paid Ads
C01007,Germany,Healthcare,1-10,Referral
C01008,France,Healthcare,11-50,Event
C01009,USA,Healthcare,1000+,Event
C01010,UK,Healthcare,1-10,Referral
C01011,USA,Retail,1-10,Paid Ads
C01012,India,Education,1-10,Referral
C01013,India,Manufacturing,201-500,Event
C01014,USA,Retail,1-10,Organic Search
C01015,Germany,Retail,51-200,Referral
C01016,India,Technology,501-1000,Event
C01017,USA,Technology,1-10,Referral
C01018,Canada,Technology,1000+,Event
C01019,India,Finance,1000+,Paid Ads
C01020,USA,Technology,1-10,Event
C01021,Germany,Manufacturing,1-10,Direct
C01022,USA,Retail,51-200,Organic Search
C01023,India,Manufacturing,1-10,Event
C01024,India,Education,1-10,Referral
C01025,India,Technology,501-1000,Referral
C01026,UK,Finance,1000+,Event
C01027,Australia,Education,51-200,Direct
C01028,France,Finance,1000+,Event
C01029,USA,Education,51-200,Paid Ads
C01030,France,Retail,1000+,Direct
C01031,USA,Manufacturing,1-10,Event
C01032,Canada,Healthcare,1000+,Organic Search
C01033,USA,Manufacturing,1000+,Direct
C01034,USA,Technology,51-200,Event
C01035,USA,Healthcare,11-50,Organic Search
C01036,Germany,Finance,51-200,Event
C01037,USA,Retail,51-200,Paid Ads
C01038,Germany,Retail,51-200,Referral
C01039,USA,Finance,201-500,Event
C01040,USA,Technology,201-500,Direct
C01041,UK,Finance,201-500,Event
C01042,France,Education,51-200,Event
C01043,USA,Technology,11-50,Event
C01044,Canada,Healthcare,51-200,Event
C01045,Australia,Finance,1-10,Direct
C01046,Canada,Technology,11-50,Direct
C01047,USA,Healthcare,201-500,Event
C01048,USA,Finance,1000+,Referral
C01049,Australia,Retail,1000+,Event
C01050,USA,Finance,501-1000,Direct
C01051,Australia,Manufacturing,11-50,Paid Ads
C01052,UK,Finance,201-500,Event
C01053,India,Manufacturing,11-50,Event
C01054,France,Healthcare,11-50,Event
C01055,India,Finance,1000+,Event
C01056,USA,Healthcare,51-200,Organic Search
C01057,France,Healthcare,1-10,Event
C01058,UK,Technology,501-1000,Direct
C01059,UK,Healthcare,201-500,Direct
C01060,Canada,Healthcare,11-50,Organic Search
C01061,Australia,Finance,501-1000,Event
C01062,India,,11-50,Referral
C01063,France,Retail,1000+,Event
C01064,UK,Technology,1-10,Direct
C01065,UK,,1000+,Paid Ads
C01066,Germany,Technology,501-1000,Paid Ads
C01067,USA,Manufacturing,201-500,Referral
C01068,USA,Healthcare,11-50,Event
C01069,USA,Technology,1-10,Organic Search
C01070,USA,Retail,1000+,Event
C01071,USA,Retail,501-1000,Referral
C01072,USA,Healthcare,1000+,Referral
C01073,USA,Manufacturing,11-50,Referral
C01074,USA,Retail,11-50,Paid Ads
C01075,India,Retail,201-500,Event
C01076,UK,Manufacturing,1-10,Event
C01077,USA,Technology,51-200,Organic Search
C01078,Germany,Retail,1000+,Referral
C01079,USA,Finance,11-50,Referral
C01080,India,Education,501-1000,Direct
C01081,France,Education,1000+,Direct
C01082,USA,,201-500,Paid Ads
C01083,UK,Technology,201-500,Event
C01084,Australia,Technology,11-50,Organic Search
C01085,India,Healthcare,11-50,Organic Search
C01086,UK,Finance,11-50,Referral
C01087,Canada,Technology,51-200,Organic Search
C01088,USA,Manufacturing,11-50,Referral
C01089,India,Finance,1000+,Event
C01090,USA,Education,1000+,Organic Search
C01091,India,Finance,1-10,Referral
C01092,Canada,Manufacturing,501-1000,Event
C01093,Canada,Retail,11-50,Event
C01094,UK,Manufacturing,1000+,Referral
C01095,USA,Manufacturing,1000+,Referral
C01096,USA,,1000+,Paid Ads
C01097,USA,Retail,51-200,Event
C01098,USA,Retail,501-1000,Referral
C01099,France,Retail,201-500,Event
C01100,USA,Retail,1000+,Organic Search
C01101,USA,Manufacturing,11-50,Direct
C01102,India,Healthcare,1000+,Direct
C01103,Australia,Healthcare,501-1000,Referral
C01104,India,,201-500,Referral
C01105,India,Healthcare,51-200,Event
C01106,USA,Education,1-10,Referral
C01107,USA,Healthcare,11-50,Event
C01108,France,Manufacturing,1-10,Referral
C01109,Germany,Retail,51-200,Event
C01110,USA,Retail,501-1000,Referral
C01111,France,Manufacturing,501-1000,Paid Ads
C01112,USA,Education,51-200,Event
C01113,USA,Healthcare,1000+,Paid Ads
C01114,UK,Manufacturing,51-200,Paid Ads
C01115,Canada,Technology,11-50,Paid Ads
C01116,Canada,Retail,201-500,Paid Ads
C01117,USA,Finance,1-10,Organic Search
C01118,Australia,Technology,1-10,Direct
C01119,USA,Education,501-1000,Organic Search
C01120,USA,Technology,1000+,Referral
C01121,Australia,Manufacturing,501-1000,Referral
C01122,India,Healthcare,11-50,Direct
C01123,Australia,Retail,51-200,Direct
C01124,France,Education,1-10,Direct
C01125,Germany,Education,11-50,Paid Ads
C01126,Canada,Finance,501-1000,Organic Search
C01127,USA,Technology,501-1000,Referral
C01128,UK,Finance,1-10,Organic Search
C01129,USA,Healthcare,501-1000,Organic Search
C01130,USA,Healthcare,1000+,Organic Search
C01131,Germany,Finance,501-1000,Direct
C01132,UK,Retail,201-500,Direct
C01133,USA,Healthcare,51-200,Referral
C01134,USA,Finance,501-1000,Referral
C01135,Germany,Technology,201-500,Referral
C01136,USA,Finance,11-50,Organic Search
C01137,Australia,Finance,501-1000,Direct
C01138,UK,Manufacturing,1000+,Paid Ads
C01139,UK,Healthcare,11-50,Organic Search
C01140,Canada,Retail,501-1000,Event
C01141,France,Retail,1-10,Organic Search
C01142,USA,Manufacturing,201-500,Direct
C01143,Germany,Education,201-500,Event
C01144,Canada,Retail,1-10,Organic Search
C01145,USA,Finance,51-200,Direct
C01146,Australia,Manufacturing,1000+,Direct
C01147,France,Technology,201-500,Paid Ads
C01148,Germany,Healthcare,11-50,Organic Search
C01149,Australia,Healthcare,1000+,Direct
C01150,Australia,Healthcare,201-500,Referral
C01151,Germany,Finance,51-200,Direct
C01152,France,Technology,11-50,Paid Ads
C01153,Germany,Manufacturing,1000+,Direct
C01154,Germany,Manufacturing,11-50,Organic Search
C01155,Canada,Healthcare,1-10,Organic Search
C01156,France,Technology,501-1000,Event
C01157,USA,Technology,1-10,Organic Search
C01158,Australia,Technology,1000+,Event
C01159,Australia,Retail,501-1000,Referral
C01160,USA,Retail,1-10,Paid Ads
C01161,France,Healthcare,501-1000,Referral
C01162,USA,Technology,201-500,Event
C01163,USA,Education,11-50,Direct
C01164,Germany,Technology,501-1000,Direct
C01165,USA,Manufacturing,201-500,Referral
C01166,France,Manufacturing,51-200,Direct
C01167,France,Healthcare,1-10,Event
C01168,UK,Education,51-200,Paid Ads
C01169,USA,Technology,1000+,Organic Search
C01170,USA,Education,201-500,Event
C01171,Canada,Healthcare,51-200,Event
