customer_id,emails_opened,emails_clicked,csat_score,nps_score
C03201,10,1,,6.600634206435345
C03202,7,2,4.036408608558255,6.828227477893842
C03203,10,0,,
C03204,6,1,,4.38476668919417
C03205,6,1,4.287628201704143,9.279809917596674
C03206,4,2,,7.095053474680263
C03207,5,1,5.0,6.278346873824761
C03208,5,2,4.4100354597336695,
C03209,3,0,4.13536492635102,8.005802434590358
C03210,5,1,3.3796876267335763,7.551509124412623
C03211,5,2,4.33212905451726,
C03212,2,2,,1.4644844866514943
C03213,9,0,3.802243191783857,
C03214,7,4,,
C03215,6,0,4.610529042895136,8.643175582846021
C03216,5,2,4.028129091830678,
C03217,7,1,4.140172529182073,8.170154785617374
C03218,3,1,,7.6684601779606405
C03219,7,1,2.0788228136952993,
C03220,7,4,1.591592101374847,
C03221,5,1,,7.126953019004841
C03222,4,0,4.221031649371166,7.471898027165601
C03223,4,1,3.3690483243557225,8.582871259886558
C03224,7,1,4.2333965062564,8.757869048662194
C03225,5,0,4.527342759137395,
C03226,7,0,,
C03227,3,2,,7.790788385004954
C03228,5,1,4.547913558614335,6.591419167400718
C03229,2,1,,
C03230,4,1,,10.0
C03231,8,1,4.136213045692584,8.535410774811496
C03232,3,1,,
C03233,4,1,3.8647080511493335,10.0
C03234,14,1,2.206280575108936,5.661935481598127
C03235,5,0,,5.415623798971692
C03236,3,2,,7.048145972776911
C03237,4,0,4.744137531510354,9.333655142942039
C03238,5,0,,
C03239,5,1,4.5076068314835425,8.590339398565161
C03240,5,0,4.874999631139851,7.864731296977884
C03241,6,2,4.197954128809179,5.107901015633296
C03242,1,2,4.938321689475604,7.783201095999906
C03243,4,2,4.036133339867894,8.820197104039995
C03244,2,0,3.9172919785872793,
C03245,11,0,4.122459942387792,
C03246,4,1,2.6457000251197083,2.7138452833467652
C03247,6,1,,9.25484775641303
C03248,7,1,2.8490717241551553,
C03249,3,5,5.0,
C03250,6,0,4.305678346518517,7.8604428594262155
C03251,10,1,4.987686288138821,8.711306099660735
C03252,5,4,,
C03253,7,2,3.9904040583942244,10.0
C03254,1,1,,9.561736316776615
C03255,7,0,4.974094820875658,9.077650330817583
C03256,4,1,1.817664358559131,4.3569848289304
C03257,5,1,3.647023486986485,4.665171335206686
C03258,2,1,,10.0
C03259,3,1,,9.105824011182246
C03260,4,1,3.1658843262552727,3.8977670355961176
C03261,3,4,,4.728476774630881
C03262,4,1,5.0,10.0
C03263,7,1,4.303977160040859,5.657845662132541
C03264,2,0,4.2011827440213345,9.90008590524041
C03265,6,2,4.257337486986078,9.169273243193901
C03266,3,2,3.959691197048593,2.864085325838544
C03267,13,2,4.473885152130382,
C03268,2,3,,
C03269,4,1,2.339312343526076,6.781760346679432
C03270,3,2,,6.60767460871187
C03271,5,0,2.3451184825728864,
C03272,3,1,3.6498111876485337,6.787839224517801
C03273,4,1,,7.003667543722154
C03274,2,0,2.9625307551661044,
C03275,3,2,2.20076724433214,
C03276,2,1,,6.877896811438256
C03277,3,0,,
C03278,6,1,3.6184032455102364,10.0
C03279,3,4,2.697715856815905,3.722050422872788
C03280,3,0,4.3234897493068,4.77665939496231
C03281,3,0,,9.529708963302694
C03282,3,1,2.417868600084941,
C03283,7,3,4.504788939126563,
C03284,7,1,2.165752577300622,5.54499787229874
C03285,4,1,,
C03286,6,1,2.260951365575486,
C03287,10,0,4.746409481795103,
C03288,6,0,2.165248441830961,8.438692011148614
C03289,5,2,4.563792166306886,6.850337553251905
C03290,4,2,4.201783145124741,7.537427976602688
C03291,3,0,,5.4497706571895845
C03292,3,0,2.173432405906551,2.1508531864847544
C03293,3,0,,7.056733067980566
C03294,7,1,2.376959928543275,1.113225438093425
C03295,6,0,1.8540099180900278,
C03296,3,1,4.053416369142495,1.2033296835918263
C03297,5,2,4.144799230943771,
C03298,14,1,,
C03299,5,2,,
C03300,13,0,,
C03301,5,1,,3.7499866158314967
C03302,4,1,3.739963759260739,
C03303,4,1,5.0,
C03304,6,1,2.741569867560314,
C03305,1,2,2.596025480644416,
C03306,3,0,,7.7000210777690565
C03307,8,1,,10.0
C03308,8,0,3.4452805991375186,4.61114459977961
C03309,6,0,4.660321362159323,
C03310,6,1,3.578333167798538,7.244954554794753
C03311,4,2,4.654942145418953,
C03312,3,2,3.545072110438598,
C03313,6,1,4.0729889188056365,7.024027190137881
C03314,5,0,4.340364387652386,
C03315,1,1,,
C03316,2,0,,7.5796473655386105
C03317,5,2,4.83355806252316,7.194365641780936
C03318,8,0,5.0,
C03319,2,1,4.575831078060631,
C03320,9,1,4.165710552487337,5.502334785652554
C03321,6,3,,4.074867638447298
C03322,5,0,4.786926581085142,
C03323,9,0,,8.287733359009978
C03324,3,0,4.546892811581778,6.719753254777169
C03325,3,2,,
C03326,4,0,4.212527073530042,6.765642038625017
C03327,3,0,3.913116747139022,8.70615942270814
C03328,9,0,3.866121871238107,7.206544759860954
C03329,5,1,,6.980986378863841
C03330,9,1,4.826675048368385,
C03331,5,1,5.0,
C03332,6,1,4.651356868248033,
C03333,2,1,4.702391507484837,
C03334,7,0,,3.7961036610374754
C03335,7,2,,7.295207839045704
C03336,1,2,,3.428467732310956
C03337,3,2,4.440740535440406,6.61410520929403
C03338,8,1,,8.89683333988453
C03339,4,1,,
C03340,1,1,3.2242408846257486,
C03341,4,0,,9.594489355067948
C03342,8,3,,
C03343,3,2,,
C03344,1,1,5.0,8.328971464400102
C03345,5,0,4.132629320676893,
C03346,5,1,3.4777014111215365,
C03347,8,0,,7.5235676152124995
C03348,5,2,,
C03349,3,1,5.0,7.78367100717368
C03350,3,2,4.550191869440564,
C03351,6,1,2.0176461705883018,6.826130374453709
C03352,3,2,,
C03353,9,0,,3.5605453799478624
C03354,2,2,3.8628757329066254,8.488280119381624
C03355,6,0,,8.393808152123432
C03356,7,1,,
C03357,4,0,,
C03358,6,0,,
C03359,4,0,5.0,
C03360,4,4,1.9493156648366894,
C03361,4,1,2.114586348677864,
C03362,1,0,4.397369911119686,7.992878279851039
C03363,3,0,,
C03364,6,2,2.237831568945576,
C03365,6,0,,
C03366,2,1,4.509512597192533,
C03367,3,1,4.006665227178918,9.616322020345136
C03368,4,0,,
C03369,11,1,,
C03370,6,2,3.3783941046525117,4.524431722939798
C03371,5,1,,
C03372,6,0,1.5575033689919757,2.137842543131725
C03373,3,1,,8.336005259829765
C03374,8,1,,
C03375,2,1,,8.70605932501786
C03376,4,0,4.58742196686862,
C03377,8,1,4.812289849959405,10.0
C03378,5,0,4.777419170766481,
C03379,5,2,5.0,6.719452099602429
C03380,6,0,,
C03381,4,3,5.0,7.776476385529702
C03382,4,0,3.3171210083821014,4.316543964320477
C03383,5,1,,
C03384,9,2,3.1839920996193625,
C03385,6,1,,
C03386,7,1,4.586197404371726,
C03387,4,0,3.4203069581006815,
C03388,8,1,4.715188488659678,8.915917964737552
C03389,5,1,,
C03390,0,2,,
C03391,5,0,,
C03392,8,0,,7.11986981348667
C03393,3,3,4.810318181799246,
C03394,4,1,3.3650294663792026,5.280229124605453
C03395,7,1,2.946200568199153,3.2717147626000394
C03396,2,1,4.948859814377503,8.104424382635358
C03397,4,4,,
C03398,10,2,,8.287175882882423
C03399,1,0,4.163168945608866,
C03400,6,1,4.31722326643041,
C03401,5,1,3.3478730528673983,3.5511435242974647
C03402,3,4,,
C03403,4,0,,
C03404,6,3,4.827419367525298,6.781458347621198
C03405,4,2,,
C03406,4,0,4.611918258526079,7.624964633625116
C03407,8,1,,
C03408,5,1,3.8734984353188686,
C03409,5,0,,
C03410,5,0,4.033145562759278,7.134229720191238
C03411,3,0,4.648872388531836,
C03412,2,0,,7.5945257578523515
C03413,10,0,4.2220273921292995,
C03414,7,1,4.22907475250122,9.832029571384552
C03415,5,0,4.588425330662889,
C03416,4,0,4.23421026835141,7.56544585399163
C03417,6,0,3.507609744403104,5.285903860887059
C03418,6,1,4.083155440645975,
C03419,7,0,,9.804074264896776
C03420,7,3,,4.78886609999273
C03421,4,0,3.5927296856974644,
C03422,6,2,,10.0
C03423,2,1,,8.777516597012013
C03424,3,2,,
C03425,3,1,2.0015280557276967,0.8668858423231547
C03426,4,3,,
C03427,6,2,4.522136582025295,
C03428,4,1,2.5888124169505944,
C03429,6,0,4.003320817206564,7.367249316824908
C03430,3,1,,9.260328178274598
C03431,7,1,4.299635908321605,8.766166854907254
C03432,11,2,4.042763751687129,
C03433,4,0,,5.71155715448033
C03434,6,0,,1.3780289532285495
C03435,3,0,4.854870891097396,8.408063543805936
C03436,6,0,5.0,0.0
C03437,7,0,2.9345928273599036,8.093650315915838
C03438,8,0,,
C03439,7,1,4.2023830961495285,8.270460699380223
C03440,5,1,4.7377489162114985,
C03441,4,1,,
C03442,10,1,4.747516641533852,5.27549575166165
C03443,9,1,3.2734244020077736,
C03444,4,1,,
C03445,5,2,,9.088698212575304
C03446,5,0,,4.217078127588596
C03447,3,2,,
C03448,3,1,3.4179299573978534,4.10386732985751
C03449,9,0,,10.0
C03450,7,2,,9.381700253574392
C03451,7,0,4.347803988503817,8.428199867331962
C03452,4,0,,5.5982310509965245
C03453,4,3,,
C03454,6,0,4.729674805767952,5.262359422425917
C03455,4,0,,
C03456,8,0,,
C03457,4,0,4.5727891998973655,7.202883890659499
C03458,7,4,3.635918413861829,3.4089061291631886
C03459,4,1,4.172948861535478,
C03460,6,0,,7.548396579282163
C03461,5,0,,5.655512259999689
C03462,2,1,4.320334647018952,10.0
C03463,10,1,,7.213906882355237
C03464,12,2,4.091978581398548,7.67888060213712
C03465,10,1,4.43960019585979,9.937447583841555
C03466,6,3,4.579925658661461,5.739596929370451
C03467,3,1,3.6813118687075894,7.576199483526008
C03468,6,0,,8.291796383676996
C03469,7,1,3.8157941060190392,4.857818315496884
C03470,4,0,4.250857280508275,
C03471,4,0,,
C03472,5,0,2.4215393311557216,
C03473,5,1,,8.769667911006596
C03474,4,2,4.552035278562004,
C03475,6,2,4.4929645866376795,
C03476,7,0,3.724575706748309,
C03477,9,3,4.214686330967157,6.073930327035105
C03478,4,1,,10.0
C03479,7,2,,
C03480,7,1,4.96828372791955,
C03481,6,2,4.855280162401522,
C03482,3,2,,
C03483,5,0,4.7561040993446655,9.941636634923414
C03484,7,3,3.649066453905224,
C03485,6,0,3.9161615215050527,
C03486,2,0,3.9642832167135977,10.0
C03487,6,2,1.441875891975603,
C03488,2,2,,10.0
C03489,6,0,3.359906804133305,10.0
C03490,4,1,3.84265743440666,
C03491,5,1,,3.0079453180018136
C03492,7,1,4.316849836141938,
C03493,3,1,4.923789517680101,7.799881875104463
C03494,1,1,,0.40428366957835493
C03495,4,0,,
C03496,5,1,,
C03497,4,1,5.0,8.487630191088227
C03498,6,0,,
C03499,6,1,4.067917870209055,5.718603114323896
C03500,7,0,3.859970089816392,7.8494973444725815
C03501,3,0,3.3986686972061317,7.681595414657467
C03502,4,0,1.7922825458884872,3.9916189363964416
C03503,4,1,,2.4249437023621683
C03504,7,1,3.981867083872758,0.7882704841876556
C03505,5,0,4.780231791758998,
C03506,5,2,,9.20896483982612
C03507,3,0,3.9168079984862603,
C03508,3,3,5.0,5.705742810364678
C03509,3,0,,
C03510,5,0,4.802535745819347,6.381055870594868
C03511,5,1,,5.842837497973877
C03512,2,0,,7.61141074257377
C03513,4,3,2.6609926117171763,
C03514,9,0,4.393413086357753,
C03515,5,1,5.0,
C03516,5,1,3.8350858712085087,0.7710515484956013
C03517,6,1,4.504475095224814,
C03518,8,0,2.52195993328069,3.1909472263281136
C03519,7,2,2.505315908701856,4.533438295540138
C03520,7,1,4.590674149054905,6.0232945540363225
C03521,9,1,,2.938556243724298
C03522,4,0,,
C03523,7,2,,
C03524,4,1,3.799118145576691,
C03525,6,4,,7.359888781768282
C03526,6,1,,3.4434341550670937
C03527,3,0,,
C03528,11,0,4.960584301813025,
C03529,2,1,4.524875486718186,9.89371265337394
C03530,5,1,4.377500998530347,
C03531,5,0,,4.802152809947414
C03532,7,2,4.336763674741258,1.4431529049077105
C03533,6,2,4.55434227711104,
C03534,6,0,1.8367928987365842,4.978315092174006
C03535,2,1,4.288055996673433,
C03536,4,2,4.940797743192268,
C03537,5,2,,
C03538,7,0,5.0,
C03539,7,1,3.8268339980021455,7.105575885436397
C03540,6,0,3.79683421604065,
C03541,7,0,,3.4924749296603217
C03542,6,3,,8.731153554312327
C03543,6,2,4.9666270174676965,10.0
C03544,7,1,4.749038061148617,
C03545,4,1,2.4237537455474087,4.200760262803244
C03546,8,1,,8.215766982363466
C03547,10,3,4.835868969464248,6.427136018365502
C03548,10,1,5.0,
C03549,6,1,4.583377938353321,
C03550,6,1,4.766813748118395,
C03551,8,0,,
C03552,4,2,4.741855798570246,6.692429396228407
C03553,7,0,1.7075575599029411,3.8115536236354353
C03554,5,2,,
C03555,1,0,,
C03556,3,0,2.4572230366824996,
C03557,4,0,4.249303245183348,
C03558,5,0,,10.0
C03559,2,1,4.007289491979919,8.672444685166418
C03560,3,2,3.5970070224095125,2.6097399322497923
C03561,6,0,,8.763672970787583
C03562,2,1,1.6443432581826951,
C03563,0,2,,
C03564,2,1,,
C03565,6,1,3.3603053735017276,
C03566,5,1,,7.035748895636432
C03567,4,0,3.7913923925104935,
C03568,8,0,2.886139179815431,
C03569,3,0,4.226971777711919,8.447050608758314
C03570,1,1,,
C03571,2,1,,
C03572,6,1,4.440530160395152,
C03573,6,1,4.36531055135586,6.271650614478064
C03574,2,2,2.73643035608882,
C03575,10,0,2.8656603189168997,1.7303343642043445
C03576,7,2,4.012449689070697,
C03577,9,0,5.0,8.860973101746557
C03578,10,0,4.021492454363144,
C03579,6,0,,
C03580,2,0,,9.0517762810599
C03581,8,2,,
C03582,7,0,4.786892445425474,9.953089970652316
C03583,7,0,3.805311987889731,
C03584,10,1,4.534776940643456,8.832760261130035
C03585,6,2,1.8713632599358767,
C03586,5,0,3.87106170903396,9.24944185921911
C03587,3,1,3.857403327688999,5.477795770267216
C03588,6,1,,6.700097960362196
C03589,7,1,4.978316200405774,
C03590,5,0,3.5839125269825676,6.446345157953083
C03591,5,0,5.0,7.2010434616914445
C03592,5,1,,8.174175910260226
C03593,2,0,4.3588680302770015,8.245792282298348
C03594,8,0,4.952383628492979,
C03595,2,3,,9.548665871580493
C03596,5,4,5.0,
C03597,3,3,4.143160865377407,
C03598,6,0,1.0,6.438686094688702
C03599,8,0,,
C03600,6,0,,5.259866231035311
C03601,6,2,4.365214123338741,5.935357355909598
C03602,6,2,3.373146532704598,6.400595315104421
C03603,8,0,5.0,6.535361907163298
C03604,6,1,,3.984806443414956
C03605,7,1,,
C03606,4,0,,
C03607,4,0,,
C03608,7,2,,
C03609,10,0,5.0,
C03610,3,0,2.3136051801365403,2.4308800214190676
C03611,7,0,,
C03612,3,2,5.0,3.7767328714268147
C03613,6,1,4.442597687785995,3.377719068396493
C03614,6,1,3.261348256388798,9.598161753979056
C03615,2,0,,7.702752023970947
C03616,7,1,,0.5961146626637404
C03617,8,1,,
C03618,2,0,4.258095940137568,
C03619,8,2,5.0,
C03620,6,0,4.237739982376299,7.672155761542239
C03621,3,1,4.262378621994424,
C03622,5,1,,
C03623,4,0,4.650618585745248,7.090788636167286
C03624,5,1,4.7870510484843605,
C03625,3,0,4.525670141671189,
C03626,9,1,,
C03627,2,0,,
C03628,8,1,4.920864112196935,8.034921433211885
C03629,5,2,4.128577469726876,
C03630,4,0,,1.918426874288056
C03631,5,0,3.9806932295618607,
C03632,2,0,,3.898993779223468
C03633,4,3,4.374317271642404,5.81124936389739
C03634,4,2,3.790487801336043,6.657680920412609
C03635,6,3,2.9198761299468705,
C03636,5,1,5.0,
C03637,6,1,,
C03638,4,1,3.721319560786286,6.805440827730399
C03639,10,0,,
C03640,7,1,,6.467747992551752
C03641,2,0,4.551519444197701,8.674634723248536
C03642,7,1,,7.7889702770706535
C03643,5,0,,7.878492468244648
C03644,3,1,,
C03645,6,0,4.548304778684933,
C03646,8,2,2.954777038723857,2.2389008533427375
C03647,5,1,2.928959233416731,3.1583143480446045
C03648,5,0,4.038801607686344,6.478632418664896
C03649,3,2,,
C03650,2,0,,
C03651,6,3,,
C03652,3,0,4.112720496074998,
C03653,4,0,,6.489083940858159
C03654,4,1,5.0,7.992652025744133
C03655,7,0,1.0,
C03656,2,0,4.309486968145849,
C03657,2,1,4.486833344131868,
C03658,1,1,,
C03659,6,1,4.822029258326872,
C03660,4,1,,5.529030373255434
C03661,3,1,3.406901405473775,3.4152010472475904
C03662,4,1,,5.754278910323363
C03663,5,0,4.462130560834338,
C03664,6,0,,
C03665,4,1,2.4918100186350602,8.023878902280707
C03666,5,1,,
C03667,8,2,,7.77429475464303
C03668,6,1,4.493824077640057,8.492746776109922
C03669,4,1,5.0,
C03670,7,2,3.916679119439224,
C03671,5,3,,4.955859162460002
C03672,3,1,4.362425487459719,
C03673,4,0,4.488316222627322,
C03674,6,0,4.8457411848058145,
C03675,4,1,3.884191555769349,10.0
C03676,3,0,2.8989281680765093,
C03677,5,2,3.343970774432067,
C03678,5,3,4.06328574417383,8.167576924214902
C03679,10,1,,9.399939468067288
C03680,2,0,4.17696147567565,8.044716159842359
C03681,2,1,4.702901190308574,6.831183555194447
C03682,3,0,4.457040023891114,5.465919647410994
C03683,1,1,,8.28095152446909
C03684,9,0,4.3155360875809325,
C03685,3,1,4.310321298054481,
C03686,4,0,5.0,9.867105940158375
C03687,6,1,4.80751953150971,6.374280141332855
C03688,7,0,,
C03689,3,1,4.936366859737248,
C03690,3,0,,
C03691,6,0,,
C03692,7,1,4.498029076216726,10.0
C03693,9,0,4.7752216282010505,6.280962983525069
C03694,4,0,2.917503698680158,3.875539886462496
C03695,2,1,,
C03696,4,0,3.9868383323223404,8.05561143384155
C03697,9,1,4.4706051501921955,5.706758132816111
C03698,3,1,3.917473598069668,7.239168576324145
C03699,3,2,,8.931170497679304
C03700,6,0,3.3991566243021043,
C03701,4,1,,4.5649378411427906
C03702,3,1,3.7801546933545054,
C03703,0,0,,
C03704,3,0,4.498019056713715,9.532805547568852
C03705,5,1,3.520345732279353,
C03706,9,3,,5.377164004305631
C03707,7,0,,0.8387398640360879
C03708,6,1,,
C03709,6,0,,
C03710,3,0,,8.085473488194872
C03711,5,3,4.119247345830763,10.0
C03712,5,0,,1.5825372314723651
C03713,3,0,,
C03714,9,0,5.0,
C03715,3,3,,3.639726305950561
C03716,12,2,2.876192357997911,5.865827949487397
C03717,3,0,4.680075946842892,9.387537229908025
C03718,5,0,4.697735858750819,6.975221388436852
C03719,3,1,,
C03720,7,1,,9.602186377559512
C03721,6,0,,
C03722,3,2,4.685486526440903,
C03723,7,1,4.356279126945161,6.212994504334132
C03724,4,3,4.644355480805092,10.0
C03725,12,4,1.9684720412716468,4.006148915700604
C03726,8,1,,6.158892002021508
C03727,4,1,3.8636690348849574,
C03728,4,1,,8.188945669892414
C03729,11,1,3.471762588626963,
C03730,7,0,,
C03731,7,1,,6.423280095497142
C03732,4,1,4.862284804713081,
C03733,8,2,,7.658960833753692
C03734,11,2,4.19861059401592,
C03735,7,0,1.196470255145735,2.710711237929141
C03736,3,0,,7.394134485516917
C03737,3,1,4.239754927917784,4.215640203834915
C03738,4,2,,7.973481736807777
C03739,5,1,2.3523298159936497,
C03740,2,0,,7.318600152692019
C03741,2,1,,3.9714270070943587
C03742,3,0,,10.0
C03743,4,1,3.8305504853013366,
C03744,7,3,,
C03745,2,1,,
C03746,7,1,3.925739828053537,
C03747,4,2,,8.461127537106208
C03748,2,0,5.0,
C03749,5,1,,8.86293067034661
C03750,4,1,4.463235363674595,7.947516042448683
C03751,5,2,,
C03752,4,1,4.331136921762624,10.0
C03753,5,2,3.997800127880004,
C03754,6,1,,
C03755,6,0,4.83653364566288,7.94482727497138
C03756,6,0,,
C03757,5,0,,0.7445635508383099
C03758,2,0,4.380843709097756,6.84076930735194
C03759,7,2,,5.37305843255536
C03760,5,1,,6.512832724126717
C03761,6,3,5.0,
C03762,5,0,,7.472810491689514
C03763,8,2,,
C03764,9,0,2.773018269348818,0.9653029985326631
C03765,4,0,3.929057545034903,6.211823828033298
C03766,4,1,3.75261070036338,6.790175434985544
C03767,5,2,,
C03768,4,2,3.947481723647388,8.285224745844095
C03769,5,2,,8.171441725821952
C03770,2,1,,
C03771,4,1,2.260904628174919,6.963291110205491
C03772,4,2,4.314438714522763,7.690361441742091
C03773,5,0,,6.499004487116434
C03774,2,1,,10.0
C03775,2,0,4.232507618580109,
C03776,5,1,,4.9226631323073455
C03777,9,1,5.0,2.5475083698275185
C03778,4,1,,
C03779,2,1,3.732521475322098,8.844813084964064
C03780,5,1,4.366515353704418,9.026038008019464
C03781,2,0,4.291411847256074,7.96453795304186
C03782,9,2,,7.019988063777767
C03783,2,1,,
C03784,8,2,,
C03785,6,2,,
C03786,6,1,,
C03787,4,1,3.547546061641916,
C03788,9,2,4.229277002003516,
C03789,7,0,,8.912006594242749
C03790,8,1,,7.67908259095441
C03791,6,3,5.0,9.444657264319336
C03792,5,0,4.2340674363122695,10.0
C03793,7,1,,
C03794,5,1,,
C03795,8,1,,
C03796,5,0,,3.920438390338539
C03797,2,1,3.054592348865104,0.8718062899423695
C03798,3,0,2.550160012018157,
C03799,7,0,2.6831462747283292,1.2927036746869405
C03800,5,0,2.271964055810593,
C03801,0,1,3.1392420427791023,4.751366486536955
C03802,5,0,1.7218709927179658,
C03803,3,0,5.0,
C03804,5,2,,9.258394779268366
C03805,4,2,4.483323946189225,7.355677699840169
C03806,5,1,,
C03807,6,1,,
C03808,8,1,,9.06248558136209
C03809,3,0,,
C03810,4,1,2.74909376557754,3.5666081825798273
C03811,4,1,2.6299636579590633,5.854941112530977
C03812,5,1,,
C03813,4,1,,
C03814,3,1,1.6381236872279863,4.8023607458057365
C03815,7,1,,6.938535744076383
C03816,1,0,4.505713848571654,
C03817,4,0,,
C03818,6,3,4.610642638783577,8.236620405312376
C03819,4,2,,
C03820,7,1,,9.041968325246637
C03821,4,0,4.285251211543912,
C03822,5,1,,2.7363125745785313
C03823,8,0,4.823372568641437,8.838013086323894
C03824,6,0,,9.013185134460286
C03825,5,3,2.659406632456745,1.2746001637787083
C03826,4,0,,7.431941814993815
C03827,9,0,4.079344176133619,10.0
C03828,7,1,2.1811678072888596,5.25713390961759
C03829,6,0,5.0,6.766101776502577
C03830,2,1,4.099457937505909,
C03831,4,1,3.3918196551878976,
C03832,5,1,4.69598298660474,7.632337780946169
C03833,10,1,4.597737667813392,7.876667676450524
C03834,10,0,3.1187082279751968,
C03835,8,0,5.0,5.36795952351866
C03836,9,1,,
C03837,5,0,2.6054290785946725,1.5076806702216223
C03838,4,2,4.640809344710102,
C03839,4,1,,
C03840,5,0,4.413027241590359,8.700808068926086
C03841,3,1,2.5553726443744433,
C03842,7,1,2.838394372104802,7.12141668394335
C03843,3,1,3.3724882228096895,6.908702699208062
C03844,5,1,,
C03845,6,3,,
C03846,3,2,1.9989688333234972,1.865725416267062
C03847,9,1,,
C03848,4,0,,8.309131086632316
C03849,5,0,3.107599156948806,
C03850,5,0,,6.591813787538872
C03851,5,0,,
C03852,5,2,,
C03853,4,1,4.5582873593993165,
C03854,5,0,,
C03855,5,1,,
C03856,7,1,4.761379939096861,
C03857,3,2,2.4610604830527416,
C03858,2,1,,10.0
C03859,5,1,4.090068067050587,
C03860,6,0,,10.0
C03861,5,0,,
C03862,5,1,4.487498955274778,8.450989178431815
C03863,3,0,3.8566118539471894,6.985546060850114
C03864,6,1,3.219374403505407,1.2198279926217799
C03865,5,1,,8.552782217544987
C03866,7,1,,
C03867,4,3,4.953445463811064,
C03868,8,2,3.8463261272060665,
C03869,3,0,4.650468089965476,7.999235302152883
C03870,3,0,,7.008787095817256
C03871,6,4,,
C03872,6,0,4.403887670516787,6.324698581021062
C03873,4,1,,
C03874,4,3,2.603493029003662,4.8266354699675835
C03875,2,0,,
C03876,4,1,,7.243828637639379
C03877,9,2,,8.428232776997243
C03878,9,1,,
C03879,6,0,3.79448676501901,
C03880,1,0,2.9059707779648183,5.906790689740703
C03881,3,0,3.970478162655369,
C03882,4,1,4.98404918793458,9.164754218456395
C03883,10,2,2.595474029019316,4.271633129830674
C03884,2,1,3.860803205026414,
C03885,2,1,5.0,
C03886,5,0,,9.120705404983298
C03887,4,1,4.7124101995300025,5.948406962699818
C03888,6,1,4.814125608574372,
C03889,5,0,4.222098558603239,6.057862260722924
C03890,2,0,,
C03891,8,0,,
C03892,7,1,,6.935036762342416
C03893,5,0,4.070332987974737,
C03894,7,3,4.762160848613881,9.476889537675127
C03895,4,0,5.0,8.381856812485324
C03896,4,1,4.518927262616264,9.722277879965635
C03897,4,0,4.687527750104441,
C03898,4,2,,6.440876636835043
C03899,3,4,,
C03900,1,0,4.989323954311018,7.9356654369080495
C03901,6,0,4.575027262830207,
C03902,4,3,3.346145759762198,
C03903,4,2,,7.695218338522377
C03904,9,0,,
C03905,4,1,4.991588232277474,8.340207336531183
C03906,4,0,,10.0
C03907,8,1,,4.9333317556049145
C03908,3,2,5.0,10.0
C03909,5,2,4.153711231972713,8.705547241160723
C03910,5,1,2.4653926700317723,
C03911,7,0,,
C03912,6,3,,7.556932294685693
C03913,8,0,4.719456543129207,
C03914,4,1,,10.0
C03915,5,1,,8.192628308869555
C03916,4,2,,
C03917,4,1,4.394155361367128,
C03918,5,1,2.734492784256801,2.854692616781544
C03919,9,3,3.457827536291002,7.072912817298387
C03920,8,0,3.8169792205581166,
C03921,4,0,2.9616535658587897,
C03922,7,0,,4.264006834726055
C03923,4,0,2.32093571160354,4.2114703041482775
C03924,9,1,,
C03925,8,1,4.3938464106597195,9.143928271574717
C03926,7,1,4.817669088528896,
C03927,3,1,1.9690467015341997,
C03928,3,1,,7.963655214809445
C03929,10,2,3.81174090245543,
C03930,7,1,4.187565363667921,
C03931,6,1,1.7626697244111478,
C03932,1,1,3.019620749859487,
C03933,6,1,1.0,3.118374853549088
C03934,10,1,,
C03935,3,2,4.531845695618467,9.53289347184175
C03936,10,3,4.612566072759995,7.366917581307321
C03937,8,2,2.2967302250341177,4.884754616283173
C03938,2,0,,9.150341130864902
C03939,4,1,,
C03940,7,1,4.608269538079272,
C03941,6,3,,
C03942,4,0,,
C03943,5,2,,
C03944,6,2,4.597838797060109,
C03945,6,0,4.033054111502716,
C03946,7,2,2.616741998623023,
C03947,5,1,,7.949076119056741
C03948,5,0,1.7166851914886236,
C03949,8,1,3.929625278731266,
C03950,3,2,,
C03951,4,1,,
C03952,7,0,,9.555429287850622
C03953,5,1,4.731269629866816,8.123943737766432
C03954,7,2,4.738831257974078,
C03955,6,2,,3.874429461941596
C03956,7,2,4.276598414203689,8.96299813341545
C03957,5,0,,4.675990099307881
C03958,10,2,,
C03959,4,1,4.897450683379533,8.865272308595554
C03960,8,1,,5.240226699107004
C03961,4,1,4.661972644156653,
C03962,8,1,4.990597560181271,8.409962027842678
C03963,3,2,4.9758846492944935,
C03964,6,0,,
C03965,7,0,,
C03966,4,0,5.0,
C03967,9,1,4.27299243345494,
C03968,5,0,2.226096084012702,3.7100302532353266
C03969,6,1,,
C03970,3,3,4.428590940722046,7.484052927801112
C03971,5,1,,
C03972,10,0,,
C03973,5,0,1.4155691476125614,3.2730526915110962
C03974,8,0,,
C03975,6,2,,9.435284856508973
C03976,8,0,5.0,8.342459697378262
C03977,6,0,4.703754651529942,
C03978,2,1,4.62381966108434,
C03979,3,1,,8.642094299901288
C03980,1,1,2.6479530525964265,5.271781625411883
C03981,3,1,,
C03982,6,1,5.0,8.465040478440038
C03983,3,0,4.494003036224944,
C03984,3,1,4.046562133248526,9.995864208462296
C03985,5,0,4.3520376241972425,
C03986,5,2,4.798886509201204,
C03987,7,2,3.4294626832605664,8.229398843505809
C03988,4,1,4.406965171472905,8.997091888923647
C03989,3,0,,
